#------------------------+
#  PUISSANCE RAPIDE REC  |
#------------------------+
#
#+--------+-----------------------------+
#|        |           x=2.0           |
#| Taille | Opérations     Comparaisons |
#+ -------+--------------+--------------+
       1              0               0  
       2              2               0  
       3              2               0  
       4              4               0  
       5              4               0  
       6              4               0  
       7              4               0  
       8              6               0  
       9              6               0  
      10              6               0  
      11              6               0  
      12              6               0  
      13              6               0  
      14              6               0  
      15              6               0  
      16              8               0  
      17              8               0  
      18              8               0  
      19              8               0  
      20              8               0  
      21              8               0  
      22              8               0  
      23              8               0  
      24              8               0  
      25              8               0  
      26              8               0  
      27              8               0  
      28              8               0  
      29              8               0  
      30              8               0  
      31              8               0  
      32             10               0  
      33             10               0  
      34             10               0  
      35             10               0  
      36             10               0  
      37             10               0  
      38             10               0  
      39             10               0  
      40             10               0  
      41             10               0  
      42             10               0  
      43             10               0  
      44             10               0  
      45             10               0  
      46             10               0  
      47             10               0  
      48             10               0  
      49             10               0  
      50             10               0  
      51             10               0  
      52             10               0  
      53             10               0  
      54             10               0  
      55             10               0  
      56             10               0  
      57             10               0  
      58             10               0  
      59             10               0  
      60             10               0  
      61             10               0  
      62             10               0  
      63             10               0  
      64             12               0  
      65             12               0  
      66             12               0  
      67             12               0  
      68             12               0  
      69             12               0  
      70             12               0  
      71             12               0  
      72             12               0  
      73             12               0  
      74             12               0  
      75             12               0  
      76             12               0  
      77             12               0  
      78             12               0  
      79             12               0  
      80             12               0  
      81             12               0  
      82             12               0  
      83             12               0  
      84             12               0  
      85             12               0  
      86             12               0  
      87             12               0  
      88             12               0  
      89             12               0  
      90             12               0  
      91             12               0  
      92             12               0  
      93             12               0  
      94             12               0  
      95             12               0  
      96             12               0  
      97             12               0  
      98             12               0  
      99             12               0  
     100             12               0  
     101             12               0  
     102             12               0  
     103             12               0  
     104             12               0  
     105             12               0  
     106             12               0  
     107             12               0  
     108             12               0  
     109             12               0  
     110             12               0  
     111             12               0  
     112             12               0  
     113             12               0  
     114             12               0  
     115             12               0  
     116             12               0  
     117             12               0  
     118             12               0  
     119             12               0  
     120             12               0  
     121             12               0  
     122             12               0  
     123             12               0  
     124             12               0  
     125             12               0  
     126             12               0  
     127             12               0  
     128             14               0  
     129             14               0  
     130             14               0  
     131             14               0  
     132             14               0  
     133             14               0  
     134             14               0  
     135             14               0  
     136             14               0  
     137             14               0  
     138             14               0  
     139             14               0  
     140             14               0  
     141             14               0  
     142             14               0  
     143             14               0  
     144             14               0  
     145             14               0  
     146             14               0  
     147             14               0  
     148             14               0  
     149             14               0  
     150             14               0  
     151             14               0  
     152             14               0  
     153             14               0  
     154             14               0  
     155             14               0  
     156             14               0  
     157             14               0  
     158             14               0  
     159             14               0  
     160             14               0  
     161             14               0  
     162             14               0  
     163             14               0  
     164             14               0  
     165             14               0  
     166             14               0  
     167             14               0  
     168             14               0  
     169             14               0  
     170             14               0  
     171             14               0  
     172             14               0  
     173             14               0  
     174             14               0  
     175             14               0  
     176             14               0  
     177             14               0  
     178             14               0  
     179             14               0  
     180             14               0  
     181             14               0  
     182             14               0  
     183             14               0  
     184             14               0  
     185             14               0  
     186             14               0  
     187             14               0  
     188             14               0  
     189             14               0  
     190             14               0  
     191             14               0  
     192             14               0  
     193             14               0  
     194             14               0  
     195             14               0  
     196             14               0  
     197             14               0  
     198             14               0  
     199             14               0  
     200             14               0  
     201             14               0  
     202             14               0  
     203             14               0  
     204             14               0  
     205             14               0  
     206             14               0  
     207             14               0  
     208             14               0  
     209             14               0  
     210             14               0  
     211             14               0  
     212             14               0  
     213             14               0  
     214             14               0  
     215             14               0  
     216             14               0  
     217             14               0  
     218             14               0  
     219             14               0  
     220             14               0  
     221             14               0  
     222             14               0  
     223             14               0  
     224             14               0  
     225             14               0  
     226             14               0  
     227             14               0  
     228             14               0  
     229             14               0  
     230             14               0  
     231             14               0  
     232             14               0  
     233             14               0  
     234             14               0  
     235             14               0  
     236             14               0  
     237             14               0  
     238             14               0  
     239             14               0  
     240             14               0  
     241             14               0  
     242             14               0  
     243             14               0  
     244             14               0  
     245             14               0  
     246             14               0  
     247             14               0  
     248             14               0  
     249             14               0  
     250             14               0  
     251             14               0  
     252             14               0  
     253             14               0  
     254             14               0  
     255             14               0  
     256             16               0  
     257             16               0  
     258             16               0  
     259             16               0  
     260             16               0  
     261             16               0  
     262             16               0  
     263             16               0  
     264             16               0  
     265             16               0  
     266             16               0  
     267             16               0  
     268             16               0  
     269             16               0  
     270             16               0  
     271             16               0  
     272             16               0  
     273             16               0  
     274             16               0  
     275             16               0  
     276             16               0  
     277             16               0  
     278             16               0  
     279             16               0  
     280             16               0  
     281             16               0  
     282             16               0  
     283             16               0  
     284             16               0  
     285             16               0  
     286             16               0  
     287             16               0  
     288             16               0  
     289             16               0  
     290             16               0  
     291             16               0  
     292             16               0  
     293             16               0  
     294             16               0  
     295             16               0  
     296             16               0  
     297             16               0  
     298             16               0  
     299             16               0  
     300             16               0  
     301             16               0  
     302             16               0  
     303             16               0  
     304             16               0  
     305             16               0  
     306             16               0  
     307             16               0  
     308             16               0  
     309             16               0  
     310             16               0  
     311             16               0  
     312             16               0  
     313             16               0  
     314             16               0  
     315             16               0  
     316             16               0  
     317             16               0  
     318             16               0  
     319             16               0  
     320             16               0  
     321             16               0  
     322             16               0  
     323             16               0  
